caseid,vote_intention_w1,vote_2020,news_interest,education,gender,race,hispanic,birthyr,party_id,ideology,voter_reg,weight,ai_skill_distinguish_devices,ai_skill_identify_tech,ai_skill_use_for_work,ai_skill_improve_efficiency,ai_skill_choose_solution,ai_skill_choose_app,ai_attitude_effective,ai_attitude_useful,ai_attitude_informative,ai_attitude_interesting,ai_attitude_important,ai_attitude_meaningful,ai_attitude_powerful,gpt4_knowledge,llm_knowledge,image_gen_knowledge,speech_rec_knowledge,ai_usage_freq,ai_detect_self,ai_detect_others,misinfo_percent,false_news_self,false_news_others,false_news_democrats,false_news_republicans,verification_major_outlets,verification_friends_family,verification_search_engine,verification_social_media,verification_other_sources,verification_fact_check,digital_term_adv_search,digital_term_pdf,digital_term_spyware,digital_term_wiki,digital_term_cache,digital_term_phishing,vote_intention_w2,age,age_18_29,age_30_44,age_45_64,age_65_plus,democrat,republican,trump_supporter,harris_supporter,political_interest,college,female,non_white,ideo5_very_liberal,ideo5_liberal,ideo5_moderate,ideo5_conservative,ideo5_very_conservative,ideo5_not_sure,registered_voter,gpt4_correct,llm_correct,image_gen_correct,speech_rec_correct,ai_knowledge_score,digital_term_knowledge_score,misinfo_third_person_gap,ai_detection_gap,misinfo_belief_score,ai_attitude_score,verification_outlets_regular,verification_friends_regular,verification_search_regular,verification_social_regular,verification_other_regular,verification_factcheck_regular,verification_behavior_score,ai_skill_score,ai_usage,ai_detection_self,ai_detection_others,misinfo_prevalence,false_news_gap,total_visits,untrustworthy_n_old,untrustworthy_flag_old,untrustworthy_n,untrustworthy_flag,ai_untrustworthy_n_old,ai_untrustworthy_flag_old,ai_untrustworthy_n,ai_untrustworthy_flag,hard_news_n,hard_news_flag,avg_ideology,facebook_n,twitter_n,youtube_n,google_n,fact_check_n,total_duration,untrustworthy_duration,ai_untrustworthy_duration,facebook_duration,twitter_duration,youtube_duration,google_duration,hard_news_duration,fact_check_duration,percentage_visits_untrustworthy,percentage_visits_ai_untrustworthy,percentage_time_untrustworthy,percentage_time_ai_untrustworthy,percentage_time_facebook,percentage_time_twitter,percentage_time_youtube,percentage_time_google,percentage_time_hard_news,percentage_time_fact_check,facebook_bin,twitter_bin,google_bin,hard_news_bin,total_visits_bin,facebook_flag,twitter_flag,youtube_flag,google_flag,fact_check_flag,fact_check_bin,ideology_bin,total_visits_7day,untrustworthy_n_7day,untrustworthy_flag_7day,ai_untrustworthy_n_7day,ai_untrustworthy_flag_7day,percentage_visits_untrustworthy_7day,percentage_visits_ai_untrustworthy_7day,total_accuracy,ai_accuracy,real_accuracy,dem_accuracy,rep_accuracy,discernment_score,untrustworthy_flag_pre,untrustworthy_flag_post,untrustworthy_n_pre,untrustworthy_n_post
1887713768,1,2,3,1,2,1,2,1965,7,1,1,1.09985549933392,5,4,4,4,4,4,3,4,5,5,5,5,5,5,1,3,2,1,2,2,23,3,3,2,4,2,3,4,4,4,4,3,4,3,2,2,3,2,59,0,0,1,0,0,1,1,0,2,0,1,0,1,0,0,0,0,0,1,0,1,1,1,3,2.8333333333333335,0,0,9.666666666666666,4.571428571428571,0,0,1,1,1,1,4,4.166666666666667,1,2,2,23,0,2436,0,0,0,0,0,0,0,0,4,1,NA,0,0,0,0,0,37946,0,0,2953,0,0,3,0,0,0,0,0,0,0.07782111421493701,0,0,7.905971643915037e-5,0,0,1,1,1,1,2,0,0,0,0,0,2,NA,509,0,0,0,0,0,0,0.25,0,0.5,0,0.5,0.5,0,0,0,0
1888201400,1,6,4,5,1,1,2,1987,6,3,2,1.17101102969105,7,5,5,5,6,5,5,5,6,6,6,6,6,2,1,3,2,3,2,1,16,4,35,40,30,3,2,3,1,4,2,4,5,5,5,5,5,9,37,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,3,4.833333333333333,31,1,18.333333333333332,5.714285714285714,0,0,0,0,1,0,1,5.5,3,2,1,16,31,369,0,0,0,0,0,0,0,0,1,1,NA,150,0,0,8,0,13284,0,0,6349,0,0,434,0,0,0,0,0,0,0.47794339054501656,0,0,0.0326708822643782,0,0,3,2,1,1,1,1,0,0,1,0,2,NA,44,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1888280512,7,6,4,6,2,1,2,1964,4,6,1,0.611123321577839,5,5,2,2,2,2,4,4,4,4,4,4,4,5,4,4,2,1,3,3,50,10,50,50,50,3,3,4,3,2,2,3,3,5,3,5,3,9,60,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,3.6666666666666665,40,0,36.666666666666664,4,0,0,1,0,0,0,1,3,1,3,3,50,40,4286,0,0,0,0,0,0,0,0,72,1,-0.08093333333333334,0,0,0,0,0,219410,0,0,2578,6,0,3258,264,0,0,0,0,0,0.011749692356774987,2.7346064445558545e-5,0,0.01484891299393829,0.001203226835604576,0,1,2,1,2,2,0,0,0,0,0,2,8,860,0,0,0,0,0,0,0.5,0.5,0.5,0,1,0,0,0,0,0
1888165084,2,1,3,6,1,1,2,1993,1,2,1,0.657670745214316,5,5,4,4,4,1,4,4,4,5,5,4,6,5,3,3,2,5,1,2,12,50,50,25,40,3,3,5,3,5,5,5,5,3,5,3,4,1,31,0,1,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,2,4.166666666666667,0,-1,37.333333333333336,4.571428571428571,0,0,1,0,1,1,3,3.8333333333333335,5,1,2,12,0,28683,0,0,0,0,0,0,0,0,385,1,-0.4571457142857143,3018,1,3501,4134,0,260854,0,0,46971,2,32946,39612,887,0,0,0,0,0,0.18006624395255583,7.667124138406926e-6,0.12630053593197726,0.15185506068528756,0.0034003695553834713,0,3,3,3,3,3,1,1,1,1,0,2,1,5998,0,0,0,0,0,0,0.5,0.5,0.5,0,1,0,0,0,0,0
1887507442,2,1,1,6,2,1,2,1961,3,1,1,0.48133176616157197,7,4,2,2,5,4,4,5,4,3,4,5,4,4,3,1,2,1,3,3,60,3,7,8,10,5,3,4,2,5,5,4,4,4,2,3,4,1,63,0,0,1,0,1,0,0,1,4,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,3.5,4,0,23.333333333333332,4.142857142857143,1,0,1,0,1,1,4,4,1,3,3,60,4,11604,2,1,2,1,0,0,0,0,805,1,-0.15887364953886696,0,0,0,0,0,237432,101,0,69333,219,936,4707,8500,0,1.723543605653223e-4,0,4.253849523231915e-4,0,0.2920120287071667,9.223693520671181e-4,0.003942181340341655,0.019824623471141212,0.0357997237103676,0,1,1,1,3,3,0,0,0,0,0,2,5,2224,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,1,0,2,0
1888929918,2,1,4,3,2,2,2,1947,1,6,1,1.02871059341641,7,4,4,4,4,4,4,6,6,4,4,6,6,5,3,3,2,1,3,3,0,0,2,2,2,3,2,3,1,3,2,5,5,5,4,5,5,1,77,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,2,4.833333333333333,2,0,0.6666666666666666,5.142857142857143,0,0,0,0,0,0,0,4.5,1,3,3,0,2,5756,0,0,0,0,0,0,0,0,127,1,-0.17178,114,7,3,347,0,207986,0,0,1232,38,302,6057,1061,0,0,0,0,0,0.0059234756185512485,1.8270460511765214e-4,0.0014520208090929197,0.02912215245256892,0.005101304895521814,0,3,3,3,3,3,1,1,1,1,0,2,5,1529,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1888863990,2,1,1,6,1,2,2,1958,3,3,1,0.255732734570083,7,1,3,3,3,3,4,4,5,7,7,7,7,1,1,3,1,1,1,1,40,10,56,36,78,1,1,2,2,2,2,4,5,4,4,1,5,NA,66,0,0,0,1,1,0,0,1,4,1,0,1,0,0,1,0,0,0,1,1,1,1,0,3,3.8333333333333335,46,0,35.333333333333336,5.857142857142857,0,0,0,0,0,0,0,3.3333333333333335,1,1,1,40,46,8820,0,0,0,0,0,0,0,0,200,1,-0.09997258064516129,218,482,62,1835,0,307617,0,0,10034,17074,11044,73015,3036,0,0,0,0,0,0.03261848337380574,0.055504084624711895,0.03590178696235904,0.23735684308734561,0.009869415539453282,0,3,3,3,3,3,1,1,1,1,0,2,7,1268,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1886285686,1,6,4,4,2,2,2,1950,5,5,1,1.00107939345688,4,3,3,4,2,2,4,4,4,4,4,4,4,5,4,2,4,1,3,3,30,0,25,25,25,2,2,4,4,3,2,4,3,3,4,3,3,NA,74,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3.3333333333333335,25,0,18.333333333333332,4,0,0,1,1,0,0,2,3,1,3,3,30,25,2614,0,0,0,0,0,0,0,0,17,1,-0.1726,0,0,0,0,0,125376,0,0,780,0,56,1322,32,0,0,0,0,0,0.006221286370597243,0,4.4665645737621234e-4,0.010544282797345584,2.5523226135783564e-4,0,1,1,1,2,2,0,0,0,0,0,1,5,220,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1888956828,7,6,3,2,2,1,2,1960,6,3,1,0.945182600795829,7,7,1,1,1,1,1,1,1,1,1,1,1,5,3,3,4,1,3,4,87,2,2,10,5,2,3,3,2,2,4,4,5,3,1,5,3,2,64,0,0,1,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,3.5,0,-1,30.333333333333332,1,0,0,0,0,0,1,1,3,1,3,4,87,0,2822,2,1,2,1,0,0,0,0,63,1,0.16717142857142855,0,0,0,0,0,75435,93,0,364,0,226,18719,521,0,7.087172218284905e-4,0,0.0012328494730562737,0,0.004825346324650362,0,0.0029959567839862133,0.24814741167892887,0.006906608338304501,0,1,2,1,2,2,0,0,0,0,0,2,10,752,0,0,0,0,0,0,0.25,0.5,0,0,0.5,-0.5,1,0,2,0
1888727170,1,6,1,5,2,1,2,1988,6,3,1,0.81941353142823,7,5,3,5,4,5,4,4,4,4,3,4,4,4,3,3,2,2,4,2,10,3,2,12,5,3,3,3,3,3,3,3,5,3,3,4,3,2,36,0,1,0,0,0,1,1,0,4,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,3.5,-1,2,5,3.857142857142857,0,0,0,0,0,0,0,4.833333333333333,2,4,2,10,-1,3891,0,0,0,0,0,0,0,0,121,1,-0.3405886792452831,0,0,0,0,0,176805,0,0,401,0,669,29722,2895,0,0,0,0,0,0.0022680354062385114,0,0.0037838296428268432,0.1681061055965612,0.016373971324340375,0,1,2,1,2,2,0,0,0,0,0,2,2,1484,0,0,0,0,0,0,0.75,0.5,1,1,0.5,0.5,0,0,0,0
1888135990,8,6,3,2,2,1,2,1950,2,3,2,0.536349626357796,4,1,1,1,1,1,4,4,4,4,4,4,4,5,1,3,3,1,2,2,80,1,10,0,0,1,1,2,2,2,1,1,2,2,1,2,1,9,74,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,1.5,9,0,30.333333333333332,4,0,0,0,0,0,0,0,1.5,1,2,2,80,9,5070,0,0,0,0,0,0,0,0,460,1,-0.10982857142857143,17,0,3,1,0,229224,0,0,559,0,184,28,786,0,0,0,0,0,0.0024386626182249676,0,8.027082678951594e-4,1.2215125815795902e-4,0.0034289603182912783,0,2,2,1,3,3,1,0,1,1,0,2,6,838,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1887945512,7,1,2,3,2,1,2,1998,3,3,1,5.20069978639146,6,4,4,3,6,4,4,4,4,4,4,4,4,1,1,2,1,1,3,3,15,2,5,5,5,4,4,5,2,4,3,2,4,3,4,3,3,NA,26,1,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,1,1,1,0,0,2,3.1666666666666665,3,0,7.333333333333333,4,1,1,1,0,1,0,4,4.5,1,3,3,15,3,265,0,0,0,0,0,0,0,0,0,0,NA,8,0,1,6,0,2772,0,0,78,0,10,28,0,0,0,0,0,0,0.02813852813852814,0,0.0036075036075036075,0.010101010101010102,0,0,2,2,1,1,1,1,0,1,1,0,2,NA,41,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1874291254,2,1,3,4,1,1,1,1976,4,4,1,0.789240181615902,6,5,5,5,5,5,4,4,4,4,4,3,4,2,3,3,2,3,3,3,11,0,5,3,10,4,4,4,4,4,4,3,3,3,3,3,3,NA,48,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,1,2,3,5,0,5.333333333333333,3.857142857142857,1,1,1,1,1,1,6,5.166666666666667,3,3,3,11,5,6239,0,0,0,0,0,0,0,0,113,1,-0.084,183,0,422,252,0,391936,0,0,3452,0,23850,5399,5308,0,0,0,0,0,0.008807560418027433,0,0.06085177171783148,0.013775208197256694,0.013543027433050294,0,3,1,2,2,3,1,0,1,1,0,1,7,1338,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1888976030,8,6,3,1,2,1,2,1996,4,6,2,1.09308568601154,7,5,4,5,4,4,5,6,5,5,5,6,7,1,3,2,2,2,2,3,52,2,6,4,6,2,3,3,2,3,2,3,3,1,2,3,1,9,28,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,2.1666666666666665,4,-1,20,5.571428571428571,0,0,0,0,0,0,0,4.833333333333333,2,2,3,52,4,322,0,0,0,0,0,0,0,0,5,1,-0.25253333333333333,12,0,1,19,0,6959,0,0,199,0,10,420,6,0,0,0,0,0,0.02859606265267998,0,0.0014369880729989942,0.06035349906595775,8.621928437993965e-4,0,2,2,2,1,1,1,0,1,1,0,2,3,133,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1888953448,8,6,2,5,2,1,2,1951,4,6,2,1.08967971574609,6,5,3,3,6,4,4,5,4,5,4,3,5,5,3,3,2,1,3,2,30,5,15,12,8,3,2,1,4,4,1,3,4,3,3,2,4,NA,73,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2,3.1666666666666665,10,1,16.666666666666668,4.285714285714286,0,0,0,1,1,0,2,4.5,1,3,2,30,10,91,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,4970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,2,NA,14,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1886529386,1,2,1,5,1,1,2,1997,5,4,1,0.615022982348441,7,7,6,7,7,7,5,5,5,5,5,5,5,4,3,3,1,3,4,4,0,0,5,5,5,4,3,5,1,3,3,5,5,5,5,5,5,2,27,1,0,0,0,0,1,1,0,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,5,5,0,1.6666666666666667,5,1,0,1,0,0,0,2,6.833333333333333,3,4,4,0,5,10208,0,0,0,0,3,1,3,1,746,1,-0.002744189852700627,0,0,0,0,0,120456,0,0,604,171,37,638,12975,0,0,2.938871473354232e-4,0,0,0.005014279072856479,0.001419605499103407,3.0716610214518163e-4,0.005296539815368267,0.10771568041442518,0,1,1,1,3,3,0,0,0,0,0,1,9,1397,0,0,3,1,0,0.0021474588403722263,1,1,1,1,1,0,0,0,0,0
1887373936,2,6,3,1,1,2,2,1979,1,3,1,1.58347357951147,7,6,5,5,5,5,4,4,4,4,4,4,4,1,3,2,3,1,2,2,0,0,12,10,25,1,1,1,1,1,1,4,4,4,3,3,4,1,45,0,0,1,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,3.6666666666666665,12,0,4,4,0,0,0,0,0,0,0,5.5,1,2,2,0,12,4493,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,163017,0,0,0,0,28394,46127,0,0,0,0,0,0,0,0,0.17417815319874613,0.2829582190814455,0,0,1,1,1,1,2,0,0,0,0,0,2,NA,1308,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1887997682,2,1,3,3,1,1,2,1982,1,1,1,1.12619731952801,7,5,3,3,6,3,2,4,4,2,3,4,3,5,4,3,2,1,3,3,4,1,50,0,100,3,2,3,3,3,3,4,5,5,5,5,5,1,42,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,4.833333333333333,49,0,18.333333333333332,3.142857142857143,0,0,0,0,0,0,0,4.5,1,3,3,4,49,27596,0,0,0,0,0,0,0,0,215,1,-0.1689856,140,11021,1825,6292,0,805765,0,0,2895,472577,56342,88205,3285,0,0,0,0,0,0.003592858960118645,0.5864948216911878,0.06992361296407762,0.10946740054482386,0.004076871048010276,0,3,3,3,3,3,1,1,1,1,0,2,5,5282,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1888677076,2,1,1,6,2,1,2,1956,1,2,1,1.18691289623647,4,2,2,2,4,3,4,4,4,4,5,4,6,5,1,4,1,1,5,3,4,0,2,1,5,3,2,4,1,3,4,4,3,4,5,4,5,1,68,0,0,0,1,1,0,0,1,4,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,4.166666666666667,2,2,2,4.428571428571429,0,0,1,0,0,1,2,2.8333333333333335,1,5,3,4,2,10885,0,0,0,0,0,0,0,0,1029,1,-0.11666652849740915,6,2,6,321,0,354465,0,0,71,171,590,4186,44963,0,0,0,0,0,2.0030186337155996e-4,4.8241716389488384e-4,0.001664480273087611,0.011809346479906337,0.1268475025743021,0,2,3,3,3,3,1,1,1,1,0,2,6,2342,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1888594796,1,2,2,3,2,1,2,1983,7,3,1,0.606043216926066,7,7,7,2,7,7,4,3,3,5,2,3,6,5,3,3,4,1,4,2,44,40,70,80,55,3,2,4,3,3,3,5,5,5,5,5,5,NA,41,0,1,0,0,0,1,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,5,30,2,51.333333333333336,3.7142857142857144,0,0,1,0,0,0,1,6.166666666666667,1,4,2,44,30,1365,0,0,0,0,0,0,0,0,12,1,0.41585,8,0,1,261,0,175225,0,0,4160,0,2921,29738,0,0,0,0,0,0,0.023740904551291197,0,0.016669995719788843,0.1697132258524754,0,0,2,2,3,1,2,1,0,1,1,0,2,10,157,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1888768110,1,2,2,4,1,1,2,1955,5,4,1,0.582080875337835,6,5,5,7,5,4,5,5,6,6,6,6,5,5,3,2,3,1,3,2,20,2,25,15,15,1,3,3,3,4,1,4,5,5,4,5,5,NA,69,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.666666666666667,23,1,15.666666666666666,5.571428571428571,0,0,0,0,1,0,1,5.333333333333333,1,3,2,20,23,1242,0,0,1,1,0,0,0,0,0,0,NA,35,29,7,6,0,25679,175,0,436,513,258,151,0,0,8.051529790660225e-4,0,0.006814907122551501,0,0.016978854316756883,0.019977413450679545,0.010047120214961642,0.005880291288601581,0,0,2,3,1,1,2,1,1,1,1,0,2,NA,105,0,0,0,0,0,0,0.75,0.5,1,0.5,1,0.5,1,0,1,0
1888943530,1,2,1,3,2,1,2,1973,4,5,1,0.49346495854033,7,7,4,4,7,7,4,4,4,4,4,4,4,1,3,1,2,1,3,3,99,3,2,2,3,2,3,1,5,3,2,2,1,1,2,2,1,9,51,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,1,2,1.5,-1,0,34.666666666666664,4,0,0,0,1,0,0,1,6,1,3,3,99,-1,1650,0,0,0,0,0,0,0,0,6,1,0.018400000000000003,156,0,1,60,0,98750,0,0,21458,0,0,2143,10,0,0,0,0,0,0.21729620253164558,0,0,0.02170126582278481,1.0126582278481013e-4,0,3,2,2,1,2,1,0,1,1,0,2,9,421,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1889013890,2,1,1,4,2,1,2,1987,1,1,1,0.997150392745952,7,6,5,5,6,5,3,4,4,5,3,5,5,5,2,2,2,2,4,2,10,2,25,5,20,4,3,3,4,2,3,4,5,5,5,4,5,NA,37,0,1,0,0,1,0,0,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,4.666666666666667,23,2,12.333333333333334,4.142857142857143,1,0,0,1,0,0,2,5.666666666666667,2,4,2,10,23,1109,0,0,0,0,0,0,0,0,26,1,-0.3264153846153846,0,0,0,0,0,48356,0,0,9,0,37,165,0,0,0,0,0,0,1.8611961287120523e-4,0,7.651584084705104e-4,0.0034121929026387624,0,0,1,2,1,2,1,0,0,0,0,0,2,2,233,0,0,0,0,0,0,0.5,0,1,0.5,0.5,1,0,0,0,0
1887479352,2,1,2,3,2,3,1,1965,1,2,1,0.969983938023058,6,3,5,4,4,4,6,6,7,7,7,6,6,5,3,3,2,1,2,2,9,0,40,45,75,4,3,4,4,3,4,5,5,5,5,3,5,1,59,0,0,1,0,1,0,0,1,3,0,1,1,0,1,0,0,0,0,1,0,0,1,1,2,4.666666666666667,40,0,16.333333333333332,6.428571428571429,1,0,1,1,0,1,4,4.333333333333333,1,2,2,9,40,726,0,0,0,0,0,0,0,0,63,1,-0.2034,1,5,0,3,0,67107,0,0,34,93,0,9,891,0,0,0,0,0,5.066535532805818e-4,0.001385846483973356,0,1.3411417586838928e-4,0.01327730341097054,0,2,3,1,2,1,1,1,0,1,0,2,4,82,0,0,0,0,0,0,0.75,0.5,1,1,0.5,0.5,0,0,0,0
1889067752,2,1,1,2,1,1,2,1968,2,3,1,0.532100618347952,6,2,1,1,1,1,3,1,1,1,1,1,1,5,1,2,4,1,3,3,34,1,2,3,0,1,1,1,1,1,1,5,5,2,1,4,5,1,56,0,0,1,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,3.6666666666666665,1,0,12.333333333333334,1.2857142857142858,0,0,0,0,0,0,0,2,1,3,3,34,1,1381,0,0,0,0,0,0,0,0,11,1,-0.2705,0,0,0,0,0,60496,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8.265009256810367e-5,0,1,2,1,1,2,0,0,0,0,0,2,3,109,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1888091888,2,1,2,5,2,2,2,1974,1,4,1,1.43162848332483,4,3,3,3,3,3,3,3,3,3,3,3,3,5,1,3,2,1,3,2,50,50,60,80,80,3,3,4,4,3,3,5,5,5,4,5,5,1,50,0,0,1,0,1,0,0,1,3,1,1,1,0,0,0,1,0,0,1,0,1,1,1,3,4.833333333333333,10,1,53.333333333333336,3,0,0,1,1,0,0,2,3.1666666666666665,1,3,2,50,10,208,0,0,0,0,0,0,0,0,0,0,NA,0,0,22,3,0,6412,0,0,0,0,10,84,0,0,0,0,0,0,0,0,0.0015595757953836558,0.013100436681222707,0,0,1,2,1,1,1,0,0,1,1,0,2,NA,63,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1889027602,2,6,3,2,2,3,1,1979,4,2,2,0.707673346651292,5,5,3,2,2,2,4,4,4,4,4,4,4,4,3,2,2,1,2,2,47,2,2,2,2,3,5,5,5,2,2,3,2,1,1,3,1,9,45,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1.8333333333333333,0,0,17,4,0,1,1,1,0,0,3,3.1666666666666665,1,2,2,47,0,189,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,6,0,4958,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.0030254134731746672,0,0,1,2,1,1,1,0,0,0,1,0,2,NA,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0
1888594798,1,2,1,4,2,1,2,1969,7,2,1,0.639720447878639,7,1,3,4,5,1,7,7,5,7,7,7,7,1,3,1,2,2,1,1,73,73,100,100,50,3,3,4,2,2,2,5,5,5,5,5,4,NA,55,0,0,1,0,0,1,1,0,4,0,1,0,0,1,0,0,0,0,1,1,0,0,1,2,4.833333333333333,27,0,82,6.714285714285714,0,0,1,0,0,0,1,3.5,2,1,1,73,27,29,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,18,0,1728,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0.3894675925925926,0,0,1,2,2,1,1,0,0,0,1,0,2,NA,0,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1888132012,2,6,2,2,1,1,2,1953,1,5,1,1.54631595786568,5,2,2,2,2,2,2,2,2,2,2,2,5,5,4,3,4,1,4,4,50,3,5,5,10,4,2,2,1,2,3,3,2,4,1,1,4,1,71,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2.5,2,0,19.333333333333332,2.4285714285714284,1,0,0,0,0,0,1,2.5,1,4,4,50,2,150,0,0,0,0,0,0,0,0,0,0,NA,2,0,1,17,0,3252,0,0,8,0,37,291,0,0,0,0,0,0,0.0024600246002460025,0,0.011377613776137762,0.08948339483394833,0,0,2,2,1,1,1,1,0,1,1,0,2,NA,6,0,0,0,0,0,0,0.5,1,0,0.5,0.5,-1,0,0,0,0
1888831642,2,1,2,4,2,3,1,1994,3,1,1,0.779782757051858,6,4,4,4,4,4,3,4,4,3,3,4,4,5,2,3,2,1,3,3,1,1,5,5,8,4,2,4,3,4,4,4,4,4,4,4,4,1,30,0,1,0,0,1,0,0,1,3,0,1,1,1,0,0,0,0,0,1,0,0,1,1,2,4,4,0,2.3333333333333335,3.5714285714285716,1,0,1,0,1,1,4,4.333333333333333,1,3,3,1,4,276,0,0,0,0,0,0,0,0,1,1,NA,51,0,3,1,0,18123,0,0,2584,0,12,23,0,0,0,0,0,0,0.14258125034486563,0,6.621420294653203e-4,0.0012691055564751973,0,0,3,2,1,1,1,1,0,1,1,0,2,NA,0,0,0,0,0,0,0,0.75,1,0.5,1,0.5,-0.5,0,0,0,0
1889079862,1,2,4,2,2,1,2,1966,6,3,1,0.859015267184049,5,4,1,1,2,1,3,3,3,3,3,3,3,5,3,4,4,1,3,3,80,2,12,10,8,3,2,3,2,2,1,2,1,1,1,1,1,2,58,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.1666666666666667,10,0,31.333333333333332,3,0,0,0,0,0,0,0,2.3333333333333335,1,3,3,80,10,1140,0,0,0,0,0,0,0,0,20,1,-0.20541428571428572,20,4,30,127,0,30646,0,0,886,11,1121,5503,36,0,0,0,0,0,0.028910787704757555,3.589375448671931e-4,0.03657899889055668,0.1795666644912876,0.001174704692292632,0,2,3,2,2,1,1,1,1,1,0,2,4,155,0,0,0,0,0,0,0.75,1,0.5,0.5,1,-0.5,0,0,0,0
1887941812,2,2,1,5,1,1,2,1960,4,3,1,0.453196917689157,5,4,1,4,4,4,7,7,7,7,7,7,7,1,1,3,4,1,1,1,0,0,10,5,100,5,1,5,1,3,3,2,5,3,5,4,3,1,64,0,0,1,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,1,1,1,1,0,3,3.6666666666666665,10,0,3.3333333333333335,7,1,0,1,0,0,0,2,3.6666666666666665,1,1,1,0,10,5454,2,1,2,1,1,1,1,1,626,1,-0.2806060606060606,156,0,59,435,0,116925,35,0,3797,0,577,25343,1211,0,3.667033370003667e-4,1.8335166850018335e-4,2.9933718195424415e-4,0,0.032473807996579,0,0.00493478725678854,0.2167457772076117,0.010357066495616848,0,3,2,3,3,3,1,0,1,1,0,2,2,1149,1,1,1,1,8.703220191470844e-4,8.703220191470844e-4,0.75,0.5,1,1,0.5,0.5,1,1,1,1
